id,text,source
725524257883697152,"I am in Indiana where we just had a great rally. Fantastic people! Staying at a Holiday Inn Express - new and clean, not bad!",Twitter for Android
725502314736422918,Thank you Laura!  https://t.co/C1GHUJazn0,Twitter for iPhone
725501700933586946,"Thank you for the endorsement, Coach Bobby Knight! I will never forget it!
https://t.co/FchYdKY4F8 https://t.co/MpRtRwv51u",Twitter for iPhone
725448150547349504,"Join me on @greta- from Indianapolis, Indiana at 7pmE! Enjoy! #Trump2016 
https://t.co/gTyn8GLGil",Twitter for iPhone
725419855265026048,"THANK YOU Connecticut, Delaware, Maryland, Pennsylvania, and Rhode Island! #MakeAmericaGreatAgain https://t.co/MGKh77wQt8",Twitter for iPhone
725396879723384832,Agreed! https://t.co/biyldP3CIw,Twitter for iPhone
725392976525037570,Thank you Newt! https://t.co/FOh7qEnKUF,Twitter for iPhone
725380639269228544,Thanks Dave! https://t.co/NaPPQNjVi2,Twitter for iPhone
725380064272105472,Thanks! https://t.co/5jiSyvQiNj,Twitter for iPhone
725378591567941632,Thank you! WE will MAKE AMERICA GREAT AGAIN! https://t.co/aKxoD24IN9,Twitter for iPhone
725377800954220545,Thank you! https://t.co/aYbOob1kiT,Twitter for iPhone
725128021473132546,Thank you Delaware! #Trump2016 https://t.co/FeXThmUWuo,Twitter for iPhone
725119398881665026,Thank you Rhode Island! #Trump2016 https://t.co/EzCvm7yc0Y,Twitter for iPhone
725116992907259904,Thank you Connecticut! #Trump2016 https://t.co/3GGoVXSZSf,Twitter for iPhone
725115824206450688,Thank you Pennsylvania! #Trump2016 https://t.co/mucxspuHnV,Twitter for iPhone
725114320993017858,Thank you Maryland! #Trump2016 https://t.co/hH3h6bRMIs,Twitter for iPhone
725050631250173952,Thank you America! #Trump2016 https://t.co/KL7VZbM1jP,Twitter for iPhone
725024710086524929,"Lets #MakeAmericaGreatAgain, Maryland! #VoteTrump 
https://t.co/ZttNAmk1QS",Twitter for iPhone
725024671293423616,"You have until 8pm to #VoteTrump, Delaware! https://t.co/GYeV6m1qOn",Twitter for iPhone
725022988026925058,"Thank you for a great day yesterday, Rhode Island! #VoteTrump
https://t.co/nAlgNIIdyo",Twitter for iPhone
725022546328969216,Six hours left to #VoteTrump Connecticut! https://t.co/U1kbLMwhNI,Twitter for iPhone
725022169806327808,"Lets go Pennsylvania! #VoteTrump 
https://t.co/TWQM8AV9p4",Twitter for iPhone
725017409132855296,How bad is the New York Times—the most inaccurate coverage constantly. Always trying to belittle. Paper has lost its way!,Twitter Web Client
724996031033806849,"Thank you for the incredible support- Melania, Barron, Ivanka, Jared, Tiffany, Don, Vanessa, Eric, and Lara!
https://t.co/mPGpPFiDl8",Twitter for iPhone
724993336000532480,"Bernie Sanders has been treated terribly by the Democrats—both with delegates &amp; otherwise. He should show them, and run as an Independent!",Twitter Web Client
724954532522917888,"Thank you @DonaldJTrumpJr &amp; @EricTrump. #Trump2016 
https://t.co/CMfcrZjHgM",Twitter for iPhone
724942956306771968,"MAKE AMERICA GREAT AGAIN!
https://t.co/xhwhJuV3aa https://t.co/2XWN52IpH2",Twitter for iPhone
724911563405189121,"The Cruz-Kasich pact is under great strain. This joke of a deal is falling apart, not being honored and almost dead. Very dumb!",Twitter for Android
724778089830580224,"Thank you Wilkes-Barre, Pennsylvania! 
#MakeAmericaGreatAgain #Trump2016 
https://t.co/FJbNlidwJF",Twitter for iPhone
724772013219405824,"Get out and VOTE tomorrow! We will MAKE AMERICA GREAT AGAIN! 
#CTPrimary #DEPrimary #MDPrimary #PAPrimary #RIPrimary
https://t.co/ndi8sZI1Gt",Twitter for iPhone
724722427297673217,Passing what was once a vibrant manufacturing area in Pennsylvania. So sad! #MakeAmericaGreatAgain https://t.co/RYWjgPh9Ja,Twitter for iPhone
724721256969441280,"Thank you West Chester, Pennsylvania!
#PAPrimary #VoteTrump
https://t.co/Qva1QtmhpS https://t.co/CF9SYBqka7",Twitter for iPhone
724718355102478336,"Thank you Warwick, Rhode Island!
#RIPrimary #VoteTrump 
https://t.co/V0d4CuS1xf https://t.co/GU3p28VMe0",Twitter for iPhone
724633177692725254,On the way to the great state of Rhode Island- big rally. Then to Pennsylvania for rest of day and night!,Twitter Web Client
724633058398375936,Kasich just announced that he wants the people of Indiana to vote for him. Typical politician - can't make a deal work.,Twitter Web Client
724568416338759680,Shows how weak and desperate Lyin' Ted is when he has to team up with a guy who openly can't stand him and is only 1 win and 38 losses.,Twitter for Android
724567219062059008,Lyin' Ted Cruz and 1 for 38 Kasich are unable to beat me on their own so they have to team up (collusion) in a two on one. Shows weakness!,Twitter for Android
724445148910915584,Lyin' Ted and Kasich are mathematically dead and totally desperate. Their donors &amp; special interest groups are not happy with them. Sad!,Twitter for Android
724442801933565952,"Wow, just announced that Lyin' Ted and Kasich are going to collude in order to keep me from getting the Republican nomination. DESPERATION!",Twitter for Android
724409389570994176,I am happy to hear how badly the @nytimes is doing. It is a seriously failing paper with readership which is way down. Becoming irrelevant!,Twitter for Android
724237889886904320,"""@DiamondandSilk: .@DonaldJTrumpJr awesome job on @CNNSotu. DonaldTrump has integrity &amp; he refuses 2 play the game call ""Delegate Bribery""",Twitter for Android
724237406837334016,"""@newtgingrich: #NYPrimary turned Trump from frontrunner into presumptive #GOP nominee https://t.co/oLC7mGgnZ9 https://t.co/iNolBfFFRF""",Twitter for Android
724236857777762304,I will be in Maryland this afternoon for a major rally. Things are looking good for Tuesday!,Twitter for Android
724236172181049344,.@AndreBauer  Great job and advice on @CNN  @jaketapper  Thank you!,Twitter for Android
724055614498955265,.@Borisep was great on @JudgeJeanine tonight. Very smart commentary that will prove to be correct!,Twitter for Android
724052308661772288,"As soon as John Kasich is hit with negative ads, he will drop like a rock in the polls against Crooked Hillary Clinton. I will win!",Twitter for Android
724050713953861632,I had a great day campaigning in Connecticut. Looking for a big vote on Tuesday!,Twitter for Android
724039081420808192,Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!,Twitter for Android
724039081420808192,Congratulations to @seanhannity on his great ratings and ratings increase as reported by the @AP today. Amazing job!,Twitter for Android
723972167893966848,Lynne Ryan -- just read your great story in the NY Times -- I am proud of you. Thanks! https://t.co/zVmhYsd4ir,Twitter for iPhone
723957355495473152,"Thank you Delaware! #Trump2016 
#MakeAmericaGreatAgain #TrumpTrain
https://t.co/qLXTzQPbEj https://t.co/ofhbM9bcOI",Twitter for iPhone
723956432991850498,"Thank you Bridgeport, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/GCtTKnNq06 https://t.co/qcuDCyBzCN",Twitter for iPhone
723906843865698306,"Thank you Waterbury, Connecticut!
#MakeAmericaGreatAgain #Trump2016
https://t.co/5eZ5nVQbE9 https://t.co/OoQAAKWUUq",Twitter for iPhone
723885342743494659,"#MakeAmericaGreatAgain
Video: https://t.co/Dsa2v9X3ol https://t.co/aGUHmO98Xm",Twitter for iPhone
723873688001589249,Pennsylvania: Cast your vote for Trump for POTUS &amp; ALSO vote for the TRUMP DELEGATES in your congressional district! https://t.co/1utaLLMfUa,Twitter for iPhone
723853244238278656,"Will be spending the day campaigning in Connecticut, another state where jobs are being stolen by other countries. I will stop this fast!",Twitter for Android
723682291843780608,"Thank you Pennsylvania! #Trump2016
https://t.co/Y3UBsxBQmg https://t.co/ie23QdsVTe",Twitter for iPhone
723663455748763649,"Thank you Indiana! Was great seeing everyone on Wednesday! I will be back soon! #Trump2016
https://t.co/mWfLxYKPbk https://t.co/62DKEm5XVm",Twitter for iPhone
723655961999736833,"Thank you California! See you soon!
#MakeAmericaGreatAgain #Trump2016
https://t.co/uJCqbQYYWR https://t.co/8rqI4mQ3Tw",Twitter for iPhone
723637770758033409,"Thank you, @DonaldJTrumpJr! #Trump2016 #MakeAmericaGreatAgain 
https://t.co/FJXjkZAAQf https://t.co/0NQLzbwuFo",Twitter for iPhone
723565939162275840,"Thank you for the incredible support, Maryland! This is a movement!
#MakeAmericaGreatAgain #Trump2016
https://t.co/Uyq4sTYb0l",Twitter for iPhone
723526822424678400,I met Prince on numerous occasions. He was an amazing talent and wonderful guy. He will be greatly missed!,Twitter for iPhone
723274222907301888,Cruz said Kasich should leave because he couldn't get to 1237. Now he can't get to 1237. Drop out LYIN' Ted.,Twitter for iPhone
723266899275091969,Both Ted Cruz and John Kasich have no path to victory. They should both drop out of the race so that the Republican Party can unify!,Twitter for Android
723094439485399040,Senator Ted Cruz has been MATHEMATICALLY ELIMINATED from race. He said Kasich should get out for same reason. I think both should get out!,Twitter for Android
723092613457448960,"I will be doing the @TODAYshow with my wife, Melania, and the rest of my family in a major Town Hall. Hopefully, it will be fun! Enjoy.7A.M.",Twitter for Android
722974716395425793,Thank you Maryland- what a great way to conclude the day! Will be back soon. #Trump2016 https://t.co/dNeTdMENdV https://t.co/JbJYYpEsmo,Twitter for iPhone
722967703313612802,We are going to bring steel and manufacturing back to Indiana!,Twitter for iPhone
722967660833722369,Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4,Twitter for iPhone
722920297393995776,"Thank you Indiana! Will be back soon!
#Trump2016 #MakeAmericaGreatAgain https://t.co/pxvSL8cs3B",Twitter for iPhone
722818508665454593,#Trump360 Watch this 360 video of my speech last night at Trump Tower- https://t.co/2YT2Kxly9t,Twitter Web Client
722802795720634368,Off to Indiana! #Trump2016 https://t.co/zqUdaaSaXD,Twitter for iPhone
722767517349978112,"Ted Cruz is mathematically out of winning the race. Now all he can do is be a spoiler, never a nice thing to do. I will beat Hillary!",Twitter for Android
722635529708285952,MAKE AMERICA GREAT AGAIN! https://t.co/tK6mKZpFBl,Twitter Web Client
722628702748688385,"""@bigop1: @realDonaldTrump @CNN @oreillyfactor https://t.co/vXiQru6HIE""  Wow, really nice!",Twitter for Android
722626421231890432,"Thank you New York, I will never forget!",Twitter for Android
722592772096724997,"Thank you New York! I love you!
#MakeAmericaGreatAgain #Trump2016 https://t.co/T1J0aUwMXl",Twitter for iPhone
722589315923054592,".@CNN is so negative it is impossible to watch. Terrible panel, angry haters. Bill O  @oreillyfactor said such an amazing thing about me!",Twitter for Android
722576418752892928,"""@GreenSkyDeb: Look everybody, DonaldTrump will win it on the first ballot so keep praying!!! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain""",Twitter for Android
722573329400520704,"""@keksec__org: @realDonaldTrump Your policies will make this state and country great again! #MakeAmericaGreatAgain https://t.co/SWxV3YCbqb""",Twitter for Android
722573028677304320,"""@kdk144: @realDonaldTrump Everybody is ""In A New York State of Mind"" now!""",Twitter for Android
722545371809980417,"Polls close in 3 hours! Everyone get out and VOTE!
#Trump2016 #MakeAmericaGreatAgain
https://t.co/EuFxefFu0D",Twitter Web Client
722528613690654724,"Discussing #NewYorkValues
in Buffalo last night- on the eve of the #NYPrimary.
LETS GO NY! #VoteTrump 
https://t.co/6x8Dag7REA",Twitter Web Client
